,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
428,86485,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,3/12/24,3/14/24,,,,,,,194727,4000.0,rv,,rv,True,3/18/24 15:59,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.0
429,86494,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,,,,,,,194804,1177.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,47.0
430,86494,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,,,,,,,194804,1177.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,51.0
431,86494,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,,,,,,,194805,1177.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,40.0
432,86494,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,,,,,,,194805,1177.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,45.0
433,86494,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,,,,,,,194805,1177.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,14.0
434,86495,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,,,,,,,194806,1197.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,48.0
435,86495,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,,,,,,,194806,1197.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,51.0
436,86495,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,,,,,,,194807,1197.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.0
437,86495,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,,,,,,,194807,1197.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,46.0
438,86495,1205,Marist,,,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,,,,,,,194807,1197.0,rv,,rv,,3/20/24 10:53,,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,11.0
439,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194717,1000.0,lv,,lv,,3/18/24 14:21,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.0
440,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194717,1000.0,lv,,lv,,3/18/24 14:21,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,49.0
441,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194718,1000.0,lv,,lv,,3/18/24 14:21,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Harris,16661,Kamala Harris,41.0
442,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194718,1000.0,lv,,lv,,3/18/24 14:21,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,50.0
443,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,34.0
444,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,38.0
445,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,12.0
446,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.0
447,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Manchin,31018,"Joe Manchin, III",2.0
448,86481,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.7,Online Panel,4.0,,3/9/24,3/14/24,,,,,,,194719,1000.0,lv,,lv,,3/18/24 14:22,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/03/National-March-Presentation-RELEASE-3-18-24.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,GRE,Stein,31116,Jill Stein,2.0
449,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195290,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,37.0
450,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195290,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.0
451,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195290,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,12.0
452,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195290,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.0
453,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195290,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,GRE,Stein,31116,Jill Stein,1.0
454,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195291,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.0
455,86545,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Arizona,3/8/24,3/14/24,,,,,,,195291,796.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,48.0
456,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195302,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.0
457,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195302,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,41.0
458,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195302,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,10.0
459,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195302,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.0
460,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195302,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,GRE,Stein,31116,Jill Stein,1.0
461,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195303,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,46.0
462,86551,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,3/8/24,3/14/24,,,,,,,195303,697.0,rv,,rv,,3/26/24 11:26,,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,45.0
463,86478,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Ohio,3/13/24,3/13/24,,,,,,,194696,753.0,rv,,rv,,3/16/24 14:26,,https://www.faupolling.com/march162024/,,False,,8863,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.5
464,86478,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Ohio,3/13/24,3/13/24,,,,,,,194696,753.0,rv,,rv,,3/16/24 14:26,,https://www.faupolling.com/march162024/,,False,,8863,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,50.4
465,86478,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Ohio,3/13/24,3/13/24,,,,,,,194697,705.0,lv,,lv,,3/16/24 14:26,,https://www.faupolling.com/march162024/,,False,,8863,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,40.4
466,86478,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Ohio,3/13/24,3/13/24,,,,,,,194697,705.0,lv,,lv,,3/16/24 14:26,,https://www.faupolling.com/march162024/,,False,,8863,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,51.0
467,86479,383,PPP,2106,Progress Action Fund (hybrid PAC),Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,,3/12/24,3/13/24,,,,,,,194702,837.0,rv,,rv,,3/18/24 11:56,,https://www.newsnationnow.com/politics/2024-election/biden-holds-lead-over-trump-survey/,,,DEM,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,46.0
468,86479,383,PPP,2106,Progress Action Fund (hybrid PAC),Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,,3/12/24,3/13/24,,,,,,,194702,837.0,rv,,rv,,3/18/24 11:56,,https://www.newsnationnow.com/politics/2024-election/biden-holds-lead-over-trump-survey/,,,DEM,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,45.0
469,86477,1357,St. Pete Polls,2104,WMNF News,St. Pete Polls,314,St. Pete Polls,2.5,-0.4,IVR/Text-to-Web,7.0,Florida,3/11/24,3/13/24,,,,,,,194694,1963.0,lv,,lv,,3/15/24 15:39,,https://floridaphoenix.com/2024/03/15/trump-leads-biden-by-some-6-points-in-new-fl-survey-but-among-independents-the-race-is-a-tie/,,,,8778,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,41.7
470,86477,1357,St. Pete Polls,2104,WMNF News,St. Pete Polls,314,St. Pete Polls,2.5,-0.4,IVR/Text-to-Web,7.0,Florida,3/11/24,3/13/24,,,,,,,194694,1963.0,lv,,lv,,3/15/24 15:39,,https://floridaphoenix.com/2024/03/15/trump-leads-biden-by-some-6-points-in-new-fl-survey-but-among-independents-the-race-is-a-tie/,,,,8778,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,47.5
471,86486,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,3/11/24,3/13/24,,,,,,,194728,4000.0,rv,,rv,True,3/18/24 15:59,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,44.0
472,86486,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,3/11/24,3/13/24,,,,,,,194728,4000.0,rv,,rv,True,3/18/24 15:59,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,42.0
473,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194645,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,48.2
474,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194645,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,51.8
475,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194646,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,40.2
476,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194646,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.7
477,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194646,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,5.4
478,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194646,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.2
479,86470,1102,Emerson,"656,960,1185",WHTM-TV | The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Pennsylvania,3/10/24,3/13/24,,,,,,,194646,1000.0,rv,,rv,,3/14/24 09:55,,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-47-biden-43/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,GRE,Stein,31116,Jill Stein,1.2
480,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194597,2026.0,a,,a,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,32.8
481,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194597,2026.0,a,,a,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,36.3
482,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194597,2026.0,a,,a,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,9.0
483,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194597,2026.0,a,,a,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.8
484,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194598,1628.0,rv,,rv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,36.8
485,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194598,1628.0,rv,,rv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,39.1
486,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194598,1628.0,rv,,rv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,8.6
487,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194598,1628.0,rv,,rv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.1
488,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194599,1436.0,lv,,lv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.5
489,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194599,1436.0,lv,,lv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,40.9
490,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194599,1436.0,lv,,lv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,8.5
491,86464,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,9.0,,3/8/24,3/13/24,,,,,,,194599,1436.0,lv,,lv,,3/13/24 13:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/03/Big-Village-Political-Poll-03.13.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.8
492,86471,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,9.5,,3/7/24,3/13/24,,,,,,,194640,3356.0,rv,,rv,,3/14/24 09:55,,https://www.reuters.com/world/us/biden-has-marginal-1-point-lead-over-trump-reutersipsos-poll-shows-2024-03-14/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,50.0
